Tecnicas,Design Role,Classe,Método,LOC,CC,Efferent,NOP,Problema de Design
" R, D, V ",DIALOG,edu.stanford.bmir.protege.web.client.library.dlg.WebProtegeDialog,attachAcceleratorKeyHandlers,25,8,6,2,Muitos Desvios
 V ,[CHANGEMATCHER],edu.stanford.bmir.protege.web.server.change.matcher.AbstractAxiomMatcher,getDescription,29,6,6,1,Muitos Desvios
" A, R, D, V, X ",ACTION,edu.stanford.bmir.protege.web.server.frame.GetManchesterSyntaxFrameCompletionsActionHandler,getEntityAutocompletionChoices,20,2,17,5,Muitos Parametros
" D, V ",[CRITERIAPRESENTER],edu.stanford.bmir.protege.web.client.match.AnnotationCriteriaPresenter,setCriteria,22,1,0,1,Metodo Longo
 V ,COMPOSITE,edu.stanford.bmir.protege.web.client.match.EntityTypeCriteriaViewImpl,getEntityTypes,22,7,3,0,Metodo Longo
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.issues.CommentRenderer,renderComment,28,4,16,1,Metodo Longo
 X ,ENTITY,edu.stanford.bmir.protege.web.server.app.ApplicationPreferences,equals,10,3,3,1,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.server.viz.EntityGraphBuilder,addEdgeForComplexSuperClass,10,3,5,4,Muitos Parametros
 D ,DIALOG,edu.stanford.bmir.protege.web.client.library.dlg.WebProtegeDialog,createButtonBar,20,3,8,0,Alto Acoplamento Efferent
" R, D, V ",UNDEFINED,edu.stanford.bmir.protege.web.server.search.EntitySearcher,toSearchResult,39,9,15,6,Muitos Desvios
" R, D, V ",UNDEFINED,edu.stanford.bmir.protege.web.shared.DataFactory,parseLiteral,38,9,10,2,Muitos Desvios
 V ,[EVENTTRANSLATOR],edu.stanford.bmir.protege.web.server.events.HighLevelEventGenerator,translateOntologyChanges,94,2,0,3,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.client.viz.GraphSvgDownloader,download,49,7,15,4,Alto Acoplamento Efferent
 V ,[SENDMAIL],edu.stanford.bmir.protege.web.server.mail.SendMailImpl,sendMail,26,4,15,6,Metodo Longo
" A, R, D, V, X ",ENTITY,edu.stanford.bmir.protege.web.shared.search.EntityNameMatchResult,get,6,1,5,4,Muitos Parametros
 V ,UNDEFINED,edu.stanford.bmir.protege.web.client.library.msgbox.MessageBox,showYesNoConfirmBox,18,1,6,3,Muitos Parametros
 V ,ABSTRACTHIERARCHYPROVIDER,edu.stanford.bmir.protege.web.server.hierarchy.AbstractOWLPropertyHierarchyProvider,getEquivalents,18,6,5,1,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.server.metrics.DefaultMetricsCalculators,getDefaultMetrics,52,1,18,1,Metodo Longo
" A, R, V, X ",[EVENTTRANSLATOR],edu.stanford.bmir.protege.web.server.hierarchy.HierarchyChangeComputer,translateOntologyChanges,40,13,18,3,Muitos Desvios
" D, V ",COMPOSITE,edu.stanford.bmir.protege.web.client.crud.EntityCrudKitSettingsEditorImpl,validatePrefix,16,3,9,0,Alto Acoplamento Efferent
" D, V ",COMPOSITE,edu.stanford.bmir.protege.web.client.primitive.PrimitiveDataEditorImpl,isCurrentDataRendered,27,7,9,0,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.server.viz.EntityGraphBuilder,addEdgeForSomeValuesFrom,15,3,7,4,Muitos Parametros
" A, R, D, V, X ",[HASAPPLYCHANGES],edu.stanford.bmir.protege.web.server.project.ChangeManager,applyChanges,77,8,18,2,Metodo Longo
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.client.graphlib.Graph2Svg,createArrowHeadMarker,19,2,5,4,Muitos Parametros
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.watches.WatchedChangesManager,getProjectChangesForWatches,26,7,12,1,Muitos Desvios
" R, V ",STDDESERIALIZER,edu.stanford.bmir.protege.web.server.form.FormDataValueDeserializer,deserialize,44,14,9,2,Metodo Longo
" A, R, D, V, X ",COMPOSITE,edu.stanford.bmir.protege.web.client.viz.VizViewImpl,displayLargeGraphMessage,5,1,4,4,Muitos Parametros
" D, V ",ABSTRACTWEBPROTEGEPORTLETPRESENTER,edu.stanford.bmir.protege.web.client.hierarchy.ClassHierarchyPortletPresenter,startPortlet,23,1,14,2,Metodo Longo
 V ,UNDEFINED,edu.stanford.bmir.protege.web.client.dispatch.DispatchServiceCallback,onFailure,22,6,1,1,Muitos Desvios
 V ,ABSTRACTSECTIONRENDERER,edu.stanford.bmir.protege.web.server.mansyntax.render.AnnotationPropertySubPropertyOfSectionRenderer,getRenderablesForItem,3,1,5,3,Muitos Parametros
 V ,HIERARCHYCHANGECOMPUTER,edu.stanford.bmir.protege.web.server.events.OWLDataPropertyHierarchyChangeComputer,createAddedEvents,4,1,11,2,Alto Acoplamento Efferent
 V ,ACTION,edu.stanford.bmir.protege.web.server.frame.GetManchesterSyntaxFrameCompletionsActionHandler,getKeywordAutoCompletionChoices,22,5,0,4,Muitos Desvios
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.shortform.ShortFormCache,getShortFormsContaining,28,5,15,3,Muitos Desvios
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.util.ProtegeStreams,entityStream,26,7,6,3,Muitos Desvios
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.sharing.Roles,fromSharingPermission,14,5,7,1,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.client.library.modal.ModalManager,handleNativePreviewEvent,57,16,5,1,Metodo Longo
" D, V ",ENTITY,edu.stanford.bmir.protege.web.shared.entity.EntityNode,get,3,1,10,7,Alto Acoplamento Efferent
 V ,ABSTRACTAXIOMMATCHER,edu.stanford.bmir.protege.web.server.change.matcher.SubClassOfAxiomMatcher,getDescriptionForAddAxiomChange,22,6,11,2,Alto Acoplamento Efferent
 D ,ENTITY,edu.stanford.bmir.protege.web.shared.project.ProjectDetails,valueOf,6,4,8,11,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.server.obo.TermRelationshipsManager,getRelationships,26,8,16,1,Alto Acoplamento Efferent
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.tag.TagsManager,getTags,15,1,10,1,Alto Acoplamento Efferent
" D, V ",ENTITY,edu.stanford.bmir.protege.web.server.persistence.OWLEntityReadConverter,convert,28,9,9,1,Alto Acoplamento Efferent
" A, R, D, V, X ",[INDIVIDUALSINDEX],edu.stanford.bmir.protege.web.server.individuals.IndividualsIndexImpl,getIndividualsPageContaining,58,14,16,4,Muitos Parametros
 V ,[FILTER],edu.stanford.bmir.protege.web.server.filter.WebProtegeWebAppFilter,doFilter,16,4,6,3,Muitos Parametros
" A, R, D, V, X ",ACTION,edu.stanford.bmir.protege.web.server.frame.SetManchesterSyntaxFrameActionHandler,createActionResult,11,2,11,4,Muitos Parametros
 V ,[CHANGELISTGENERATOR],edu.stanford.bmir.protege.web.server.bulkop.EditAnnotationsChangeListGenerator,generateChanges,24,6,10,1,Muitos Desvios
" A, R, D, V, X ",ACTION,edu.stanford.bmir.protege.web.server.issues.EditCommentActionHandler,execute,13,2,17,2,Alto Acoplamento Efferent
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.sharing.Roles,toSharingPermission,17,5,7,1,Muitos Desvios
 V ,TEST,edu.stanford.bmir.protege.web.server.issues.CommentNotificationEmailGenerator_TestCase,setUp,14,1,9,0,Alto Acoplamento Efferent
 V ,ABSTRACTMOVEDPROPERTIES,edu.stanford.bmir.protege.web.server.change.description.MovedObjectProperties,get,3,1,4,3,Muitos Parametros
" D, V ",ENTITY,edu.stanford.bmir.protege.web.server.bulkop.SetAnnotationValueActionChangeListGenerator,generateChanges,19,7,9,1,Muitos Desvios
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.chgpwd.ResetPasswordMailer,sendEmail,10,1,11,4,Alto Acoplamento Efferent
 V ,ABSTRACTHIERARCHYPROVIDER,edu.stanford.bmir.protege.web.server.hierarchy.AbstractOWLPropertyHierarchyProvider,getChildren,12,5,6,1,Muitos Desvios
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.app.ApplicationSettingsChecker,getConfigurationErrors,36,8,11,0,Alto Acoplamento Efferent
 V ,UNDEFINED,edu.stanford.bmir.protege.web.shared.shortform.DictionaryLanguageData,get,10,2,4,3,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.server.issues.CommentNotificationEmailer,formatMessage,4,1,7,4,Muitos Parametros
 V ,UNDEFINED,edu.stanford.bmir.protege.web.client.hierarchy.HierarchyFieldPresenter,getSiblingsAndMoveToSibling,11,1,9,3,Alto Acoplamento Efferent
 V ,[PRESENTER],edu.stanford.bmir.protege.web.client.tag.ProjectTagsPresenter,start,21,2,9,2,Alto Acoplamento Efferent
 V ,UNDEFINED,edu.stanford.bmir.protege.web.client.dispatch.DispatchServiceManager,execute,21,4,11,2,Alto Acoplamento Efferent
" A, R, V, X ",[CHANGELISTGENERATOR],edu.stanford.bmir.protege.web.server.bulkop.EditAnnotationsChangeListGenerator,processAnnotationAssertion,36,11,12,5,Alto Acoplamento Efferent
" D, V ",ENTITY,edu.stanford.bmir.protege.web.server.crud.obo.OBOIdSuffixEntityCrudKitHandler,getNextIRI,20,5,11,3,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.server.api.resources.AxiomsResource,handleAddAxiomsInRdfXml,3,1,7,4,Muitos Parametros
 V ,ACTION,edu.stanford.bmir.protege.web.server.chgpwd.ResetPasswordActionHandler,execute,33,6,17,2,Metodo Longo
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.api.ApiModule,provideResourceConfig,11,1,9,2,Alto Acoplamento Efferent
" R, V ",[PROPERTYVALUESUBSUMPTIONCHECKER],edu.stanford.bmir.protege.web.server.frame.StructuralPropertyValueSubsumptionChecker,isSubsumedBy,44,14,13,2,Metodo Longo
 V ,UNDEFINED,edu.stanford.bmir.protege.web.client.hierarchy.HierarchyFieldPresenter,getPathsToRootAndMoveToParent,12,1,11,3,Muitos Parametros
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.crud.IRIParser,parseIRI,16,5,3,1,Muitos Desvios
 V ,[BULKEDITOPERATIONPRESENTER],edu.stanford.bmir.protege.web.client.entity.MergeEntitiesPresenter,createMergeAction,3,1,4,3,Muitos Parametros
 V ,[REVISIONMANAGER],edu.stanford.bmir.protege.web.server.revision.RevisionManagerImpl,addRevision,13,1,10,3,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.server.api.resources.AxiomsResource,loadAxiomsAndExecuteAction,15,3,15,7,Alto Acoplamento Efferent
" A, R, D, V, X ",ACTION,edu.stanford.bmir.protege.web.server.merge.MergeUploadedProjectActionHandler,execute,20,3,18,2,Alto Acoplamento Efferent
" A, R, D, V, X ",[STRUCTUREDCHANGEDESCRIPTION],edu.stanford.bmir.protege.web.server.change.description.EditedLanguageTag,get,3,1,6,5,Muitos Parametros
" A, R, D, V, X ",ENTITY,edu.stanford.bmir.protege.web.client.hierarchy.EntityHierarchyDropHandler,handleTextDrop,2,1,4,4,Muitos Parametros
 V ,ENTITY,edu.stanford.bmir.protege.web.shared.frame.ClassFrame,get,3,1,5,3,Muitos Parametros
 V ,ACTION,edu.stanford.bmir.protege.web.server.individuals.CreateNamedIndividualsActionHandler,execute,7,1,10,2,Alto Acoplamento Efferent
 V ,[EDGE],edu.stanford.bmir.protege.web.shared.viz.RelationshipEdge,get,3,1,3,3,Muitos Parametros
 V ,ENTITY,edu.stanford.bmir.protege.web.client.editor.NamedIndividualFrameEditorManager,createUpdateObjectAction,3,1,4,3,Muitos Parametros
" A, R, V, X ",[CONVERTER],edu.stanford.bmir.protege.web.server.persistence.IssueEventReadConverter,convert,56,15,24,1,Muitos Desvios
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.mail.MessageIdGenerator,generateProjectMessageId,4,1,4,3,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.server.shortform.ShortFormQuotingUtils,getQuotedShortForm,8,14,1,1,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.server.form.PropertyValueFormDataTranslator,toPropertyValues,49,14,21,2,Muitos Desvios
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.obo.TermIdManager,setTermId,20,4,11,3,Alto Acoplamento Efferent
 V ,ACTION,edu.stanford.bmir.protege.web.server.dispatch.handlers.RemoveProjectsFromTrashActionHandler,execute,7,1,10,2,Alto Acoplamento Efferent
 V ,ENTITY,edu.stanford.bmir.protege.web.server.match.ConflictingBooleanValuesMatcher,isInBooleanLexicalSpace,12,5,3,1,Muitos Desvios
 V ,[RESULT| HASUSERID| HASPROJECTID],edu.stanford.bmir.protege.web.shared.project.LoadProjectResult,get,3,1,5,3,Muitos Parametros
 V ,ENTITY,edu.stanford.bmir.protege.web.server.entity.MergeEntitiesChangeListGenerator,replaceWithSkosAltLabel,7,1,7,3,Muitos Parametros
 V ,UNDEFINED,edu.stanford.bmir.protege.web.shared.issues.mention.MentionParser,parseMentionFromMatch,19,5,4,1,Muitos Desvios
 V ,UNDEFINED,edu.stanford.bmir.protege.web.client.issues.CommentAutoCompleter,handleAttemptAtEntityCompletions,19,3,11,3,Alto Acoplamento Efferent
 V ,UNDEFINED,edu.stanford.bmir.protege.web.client.viz.VizPresenter,getLayoutRunner,23,2,7,1,Metodo Longo
" A, R, V, X ",ACTIVITY,edu.stanford.bmir.protege.web.client.place.WebProtegeActivityMapper,getActivity,77,15,37,1,Metodo Longo
" A, R, D, V, X ",ACTION,edu.stanford.bmir.protege.web.server.dispatch.handlers.CreateAnnotationPropertiesActionHandler,createActionResult,4,1,6,4,Muitos Parametros
" A, R, V, X ",ACTION,edu.stanford.bmir.protege.web.server.dispatch.handlers.SetOntologyAnnotationsActionHandler,getChangeListGenerator,23,5,13,2,Alto Acoplamento Efferent
" D, V ",COMPOSITE,edu.stanford.bmir.protege.web.client.crud.EntityCrudKitSettingsEditorImpl,updateEditor,26,7,11,1,Muitos Desvios
" D, V ",TEST,edu.stanford.bmir.protege.web.server.owlapi.change.RevisionManagerImpl_TestCase,should_addRevision,11,1,10,0,Alto Acoplamento Efferent
 V ,FLOWPANEL,edu.stanford.bmir.protege.web.client.library.dlg.WebProtegeDialogForm,addRadioButton,11,2,2,3,Muitos Parametros
 V ,COMPOSITE,edu.stanford.bmir.protege.web.client.form.CompositeFieldEditor,setValue,19,5,6,1,Muitos Desvios
 V ,HIERARCHYCHANGECOMPUTER,edu.stanford.bmir.protege.web.server.events.OWLAnnotationPropertyHierarchyChangeComputer,createRemovedEvents,4,1,9,2,Alto Acoplamento Efferent
 V ,COMPOSITE,edu.stanford.bmir.protege.web.client.change.ChangeDetailsViewImpl,showRevisionMenu,29,5,0,1,Metodo Longo
 X ,ENTITY,edu.stanford.bmir.protege.web.shared.collection.CollectionDetails,equals,10,3,3,1,Muitos Parametros
 V ,COMPOSITE,edu.stanford.bmir.protege.web.client.library.richtext.RichTextEditorViewImpl,onInitialize,23,2,0,1,Metodo Longo
" D, V ",VIEW,edu.stanford.bmir.protege.web.server.app.WebProtegeServletContextListener,contextInitialized,26,3,10,1,Metodo Longo
 V ,UNDEFINED,edu.stanford.bmir.protege.web.client.user.UserIcon,rgbToString,15,4,3,3,Muitos Parametros
" A, R, D, V, X ",ENTITY,edu.stanford.bmir.protege.web.client.hierarchy.EntityHierarchyDropHandler,handleDrop,28,6,7,4,Muitos Parametros
 V ,ACTION,edu.stanford.bmir.protege.web.server.hierarchy.GetHierarchyRootsActionHandler,execute,13,1,10,2,Alto Acoplamento Efferent
 V ,HIERARCHYCHANGECOMPUTER,edu.stanford.bmir.protege.web.server.events.OWLAnnotationPropertyHierarchyChangeComputer,createAddedEvents,4,1,10,2,Alto Acoplamento Efferent
" D, V ",ENTITY,edu.stanford.bmir.protege.web.client.frame.ManchesterSyntaxFrameEditorPresenter,checkSyntax,30,2,0,0,Metodo Longo
 V ,COMPOSITE,edu.stanford.bmir.protege.web.client.primitive.PrimitiveDataEditorImpl,updateDisplayForCurrentData,29,6,4,0,Metodo Longo
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.server.project.ProjectOntologyManagerLoader,createProjectOntologiesInManager,25,3,14,1,Alto Acoplamento Efferent
" A, R, D, V, X ",ENTITY,edu.stanford.bmir.protege.web.client.primitive.EntityDataLookupHandlerImpl,lookupEntity,22,4,14,3,Alto Acoplamento Efferent
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.obo.TermSynonymsManager,getSynonymScope,18,5,3,1,Muitos Desvios
 V ,COMPOSITE,edu.stanford.bmir.protege.web.client.primitive.PrimitiveDataEditorImpl,visit,29,10,8,1,Metodo Longo
 V ,COMPOSITE,edu.stanford.bmir.protege.web.client.usage.UsageViewImpl,getValue,22,6,4,1,Muitos Desvios
" A, R, V, X ",[CHANGELISTGENERATOR],edu.stanford.bmir.protege.web.server.change.AbstractCreateEntitiesChangeListGenerator,generateChanges,24,4,15,1,Alto Acoplamento Efferent
" D, V ",ENTITY,edu.stanford.bmir.protege.web.client.entity.EntityNodeHtmlRenderer,renderPrimaryDisplayName,24,5,4,2,Metodo Longo
" D, V ",COMPOSITE,edu.stanford.bmir.protege.web.client.projectfeed.CommentPostedEventView,setValue,17,2,11,1,Alto Acoplamento Efferent
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.revision.ProjectChangesManager,getProjectChangesForRevision,41,5,18,3,Muitos Desvios
" R, D, V ",UNDEFINED,edu.stanford.bmir.protege.web.server.tag.TagsManager,setProjectTags,36,4,17,1,Metodo Longo
 V ,ACTION,edu.stanford.bmir.protege.web.server.dispatch.AbstractProjectActionHandler,getRequestValidator,23,5,11,2,Muitos Desvios
" A, R, D, V, X ",COMPOSITE,edu.stanford.bmir.protege.web.client.csv.CSVImportViewImpl,getImportDescriptor,17,4,12,0,Alto Acoplamento Efferent
 V ,UNDEFINED,edu.stanford.bmir.protege.web.shared.bulkop.NewAnnotationData,get,3,1,4,3,Muitos Parametros
 V ,SERVICE,edu.stanford.bmir.protege.web.server.dispatch.impl.DispatchServiceExecutorImpl,execBatchAction,20,4,13,3,Muitos Parametros
 V ,[MULTILINGUALDICTIONARY],edu.stanford.bmir.protege.web.server.shortform.MultiLingualDictionaryImpl,getShortFormsContaining,7,2,7,3,Muitos Parametros
 V ,ACTION,edu.stanford.bmir.protege.web.shared.auth.ChangePasswordActionFactory,createAction,6,1,9,3,Muitos Parametros
 V ,[HASDISPOSE],edu.stanford.bmir.protege.web.shared.event.WebProtegeEventBus,addProjectEventHandler,3,1,4,3,Muitos Parametros
" A, R, D, V, X ",FLOWPANEL,edu.stanford.bmir.protege.web.client.library.dlg.WebProtegeDialogForm,addTextBox,4,1,3,4,Muitos Parametros
" D, V ",ENTITY,edu.stanford.bmir.protege.web.client.metrics.MetricsPresenterTestCase,setUp,27,1,0,0,Metodo Longo
 V ,TEST,edu.stanford.bmir.protege.web.shared.issues.mention.MentionParser_TestCase,mentionedRevision,3,1,3,3,Muitos Parametros
" D, V ",[CRITERIAPRESENTER],edu.stanford.bmir.protege.web.client.match.SelectableCriteriaTypePresenter,displayPresenter,14,2,10,1,Alto Acoplamento Efferent
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.frame.PropertyValueMinimiser,minimisePropertyValues,16,7,4,1,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.server.download.ProjectDownloader,saveImportsClosureToStream,31,5,15,5,Muitos Parametros
 V ,UNDEFINED,edu.stanford.bmir.protege.web.client.entity.CreateEntityPresenter,handleCreateEntities,6,1,8,3,Muitos Parametros
 V ,[STRUCTUREDCHANGEDESCRIPTION],edu.stanford.bmir.protege.web.server.change.description.MovedClasses,get,3,1,4,3,Muitos Parametros
 V ,ABSTRACTSECTIONRENDERER,edu.stanford.bmir.protege.web.server.mansyntax.render.ObjectPropertyDisjointWithSectionRenderer,getRenderablesForItem,3,1,5,3,Muitos Parametros
 V ,[CHANGELISTGENERATOR],edu.stanford.bmir.protege.web.server.mansyntax.ManchesterSyntaxChangeGenerator,generateChanges,14,2,10,1,Alto Acoplamento Efferent
 X ,ENTITY,edu.stanford.bmir.protege.web.shared.project.PrefixDeclarations,getPrefixForPrefixName,4,1,4,1,Muitos Parametros
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.viz.EntityGraphBuilder,createEdgesForClass,6,1,5,3,Muitos Parametros
 X ,ENTITY,edu.stanford.bmir.protege.web.server.tag.EntityTags,equals,10,3,3,1,Metodo Longo
 V ,[HASDISPOSE],edu.stanford.bmir.protege.web.client.editor.EditorPresenter,setEditorState,5,1,8,3,Muitos Parametros
 V ,PERSISTENCE,edu.stanford.bmir.protege.web.server.revision.RevisionStoreImpl,getRevisionIndexForRevision,24,5,7,1,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.server.download.ProjectDownloader,saveImportsClosureToStream,31,5,15,5,Alto Acoplamento Efferent
 X ,ENTITY,edu.stanford.bmir.protege.web.shared.project.PrefixDeclarations,equals,10,3,3,1,Alto Acoplamento Efferent
" A, R, D, V, X ",ENTITY,edu.stanford.bmir.protege.web.shared.frame.ObjectPropertyFrame,get,3,1,7,6,Muitos Parametros
" A, R, V, X ",[CHANGEMATCHER],edu.stanford.bmir.protege.web.server.change.matcher.SubClassOfEditChangeMatcher,getDescription,32,7,13,1,Alto Acoplamento Efferent
 D ,SIMPLEPANEL,edu.stanford.bmir.protege.web.client.frame.ClassFrameEditor,getValue,14,2,8,0,Alto Acoplamento Efferent
 V ,ABSTRACTANNOTATIONCHANGE,edu.stanford.bmir.protege.web.server.change.description.RemovedAnnotation,get,3,1,5,3,Muitos Parametros
 V ,[CHANGEMATCHER],edu.stanford.bmir.protege.web.server.change.matcher.ClassMoveChangeMatcher,getDescription,23,6,10,1,Metodo Longo
 V ,[CHANGELISTGENERATOR],edu.stanford.bmir.protege.web.server.bulkop.EditAnnotationsChangeListGenerator,generateChanges,24,6,10,1,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.server.project.ProjectImporter,getInitialChangeRecords,17,5,14,1,Alto Acoplamento Efferent
" D, V ",COMPOSITE,edu.stanford.bmir.protege.web.client.frame.DataPropertyFrameEditor,setValue,11,1,10,1,Alto Acoplamento Efferent
" A, R, V, X ",ACTION,edu.stanford.bmir.protege.web.server.hierarchy.GetEntityHierarchyChildrenActionHandler,execute,11,2,12,2,Alto Acoplamento Efferent
 V ,ENTITY,edu.stanford.bmir.protege.web.client.primitive.AugmentedFreshEntitiesSuggestStrategy,getSuggestion,12,3,12,3,Muitos Parametros
 V ,TEST,edu.stanford.bmir.protege.web.server.crud.uuid.UUIDEntityCrudKitHandlerTestCase,setUp,12,1,9,0,Alto Acoplamento Efferent
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.obo.OBONamespaceCache,rebuildNamespaceCache,29,8,10,0,Alto Acoplamento Efferent
 V ,UNDEFINED,edu.stanford.bmir.protege.web.client.graphlib.Graph2Svg,createNodeGroup,20,1,11,1,Alto Acoplamento Efferent
 V ,ABSTRACTCREATEENTITIESCHANGELISTGENERATOR,edu.stanford.bmir.protege.web.server.change.CreateDataPropertiesChangeGenerator,createParentPlacementAxioms,3,1,5,3,Muitos Parametros
 V ,[EVENTTRANSLATOR],edu.stanford.bmir.protege.web.server.events.EntityDeprecatedChangedEventTranslator,translateOntologyChanges,18,7,11,3,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.server.revision.EntitiesByRevisionCache,getEntitiesInternal,27,9,16,1,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.server.diff.OntologyDiff2OntologyChanges,getOntologyChangesFromDiff,22,6,14,2,Alto Acoplamento Efferent
 V ,ACTION,edu.stanford.bmir.protege.web.shared.auth.ChangePasswordActionFactory,createAction,6,1,9,3,Alto Acoplamento Efferent
" A, R, D, V, X ",[HASDISPOSE],edu.stanford.bmir.protege.web.client.editor.EditorPresenter,bindNext,28,3,12,1,Alto Acoplamento Efferent
" R, D, V ",ENTITY,edu.stanford.bmir.protege.web.server.crud.supplied.SuppliedNameSuffixEntityCrudKitHandler,create,41,5,16,6,Metodo Longo
 X ,ENTITY,edu.stanford.bmir.protege.web.shared.project.PrefixDeclarations,equals,10,3,3,1,Muitos Parametros
" D, V ",ENTITY,edu.stanford.bmir.protege.web.client.frame.ManchesterSyntaxFrameEditorPresenter,applyChanges,29,5,0,2,Metodo Longo
" D, V ",ENTITY,edu.stanford.bmir.protege.web.client.hierarchy.EntityHierarchyDropHandler,handleDrop,28,6,7,4,Metodo Longo
 V ,ABSTRACTCREATEENTITIESCHANGELISTGENERATOR,edu.stanford.bmir.protege.web.server.change.CreateClassesChangeGenerator,createParentPlacementAxioms,3,1,5,3,Muitos Parametros
 V ,ACTION,edu.stanford.bmir.protege.web.server.dispatch.handlers.SetOntologyAnnotationsActionHandler,getChangeListGenerator,23,5,13,2,Metodo Longo
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.client.viz.GraphSvgDownloader,save,3,1,3,4,Muitos Parametros
" A, R, D, V, X ",ENTITY,edu.stanford.bmir.protege.web.client.primitive.AugmentedFreshEntitiesSuggestStrategy,getSuggestion,12,3,12,3,Alto Acoplamento Efferent
 V ,ABSTRACTSECTIONRENDERER,edu.stanford.bmir.protege.web.server.mansyntax.render.DataPropertyCharacteristicsSectionRenderer,getRenderablesForItem,3,1,5,3,Muitos Parametros
 D ,ENTITY,edu.stanford.bmir.protege.web.server.issues.AddEntityCommentHandler,sendOutNotifications,8,1,8,2,Alto Acoplamento Efferent
" D, V ",ENTITY,edu.stanford.bmir.protege.web.server.match.AnnotationValuesAreNotDisjointMatcher,matches,21,6,9,1,Alto Acoplamento Efferent
" D, V ",ENTITY,edu.stanford.bmir.protege.web.client.entity.EntityNodeHtmlRenderer,getIcon,26,7,4,1,Muitos Desvios
 X ,ENTITY,edu.stanford.bmir.protege.web.shared.webhook.ProjectWebhook,equals,10,3,3,1,Muitos Parametros
" D, V ",[PROVIDER],edu.stanford.bmir.protege.web.server.mail.MailPropertiesProvider,getProperties,20,5,4,0,Muitos Desvios
 V ,[CALLABLE],edu.stanford.bmir.protege.web.server.revision.RevisionSerializationTask,call,10,1,10,0,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.server.inject.project.ProjectModule,providesEventTranslators,3,1,10,8,Muitos Parametros
 X ,ENTITY,edu.stanford.bmir.protege.web.shared.project.PrefixDeclarations,getPrefixForPrefixName,4,1,4,1,Alto Acoplamento Efferent
 V ,COMPOSITE,edu.stanford.bmir.protege.web.client.editor.ValueListFlexEditorImpl,handleDelete,27,6,10,1,Metodo Longo
 V ,ACTION,edu.stanford.bmir.protege.web.server.hierarchy.GetHierarchyPathsToRootActionHandler,execute,9,1,9,2,Alto Acoplamento Efferent
 V ,ABSTRACTSECTIONRENDERER,edu.stanford.bmir.protege.web.server.mansyntax.render.NamedIndividualFactsSectionRenderer,getRenderablesForItem,3,1,5,3,Muitos Parametros
" A, R, V, X ",[PROJECTSHARINGSETTINGSMANAGER],edu.stanford.bmir.protege.web.server.sharing.ProjectSharingSettingsManagerImpl,setProjectSharingSettings,26,4,15,1,Alto Acoplamento Efferent
