DesignRole,Classe,NOM,DIT,CBO,LCom,NOC,NOM,RFC,WMC,File,Type,IsArchitecturalRole,LOC
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.team.TeamAccessLogsMethod,1,3,1,0,0,1,0,1,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\team\TeamAccessLogsMethod.java,class,false,13
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.search.SearchFileMethod,2,4,1,1,0,2,0,2,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\search\SearchFileMethod.java,class,false,17
ENTITY,flowctrl.integration.slack.type.Group,27,1,3,273,0,27,0,29,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\type\Group.java,class,false,139
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.groups.GroupHistoryMethod,2,3,1,1,0,2,0,2,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\groups\GroupHistoryMethod.java,class,false,17
TEST,flowctrl.integration.slack.method.ValidateTest,7,1,7,21,0,7,26,19,D:\Projetos\_Web\slack-api\src\test\java\flowctrl\integration\slack\method\ValidateTest.java,class,false,166
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.channels.ChannelInviteMethod,8,2,3,0,1,8,2,12,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\channels\ChannelInviteMethod.java,class,false,58
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.im.ImMarkMethod,8,2,3,0,1,8,2,12,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\im\ImMarkMethod.java,class,false,58
EXCEPTION,flowctrl.integration.slack.exception.SlackResponseErrorException,4,3,1,6,0,4,0,4,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\exception\SlackResponseErrorException.java,class,false,23
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.mpim.MpimListMethod,1,3,1,0,0,1,0,1,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\mpim\MpimListMethod.java,class,false,13
UNDEFINED,flowctrl.integration.slack.type.TeamIntegrationLogList,5,1,3,0,0,5,0,7,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\type\TeamIntegrationLogList.java,class,false,38
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.channels.ChannelSetPurposeMethod,8,2,3,0,1,8,2,12,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\channels\ChannelSetPurposeMethod.java,class,false,58
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.groups.GroupKickMethod,2,3,1,1,0,2,0,2,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\groups\GroupKickMethod.java,class,false,17
VIEW,flowctrl.integration.slack.HelloEventListener,1,1,3,0,0,1,1,1,D:\Projetos\_Web\slack-api\src\test\java\flowctrl\integration\slack\HelloEventListener.java,class,false,14
UNDEFINED,flowctrl.integration.slack.rtm.SlackRealTimeMessagingClient,7,1,14,27,0,7,33,34,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\rtm\SlackRealTimeMessagingClient.java,class,false,154
TEST,flowctrl.integration.slack.SlackWebhookClientTest,3,1,7,0,0,3,12,3,D:\Projetos\_Web\slack-api\src\test\java\flowctrl\integration\slack\SlackWebhookClientTest.java,class,false,48
TEST,flowctrl.integration.slack.SlackbotClientTest,3,1,4,0,0,3,3,3,D:\Projetos\_Web\slack-api\src\test\java\flowctrl\integration\slack\SlackbotClientTest.java,class,false,30
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.users.UserGetPresenceMethod,6,2,3,0,0,6,2,8,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\users\UserGetPresenceMethod.java,class,false,44
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.groups.GroupCreateChildMethod,2,3,1,1,0,2,0,2,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\groups\GroupCreateChildMethod.java,class,false,16
ENTITY,flowctrl.integration.slack.type.StarItem,11,1,4,25,0,11,0,11,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\type\StarItem.java,class,false,59
